claim,pathway,database,contrast,NES,pval,padj,size
06_rescue_metabolic,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,Reactome,PHEvPHE_MITO,2.2167212288913554,3.438588509618938e-5,0.00169469228757797,20
06_rescue_metabolic,REACTOME_CRISTAE_FORMATION,Reactome,PHEvPHE_MITO,2.1518560656832766,1.6388302357351456e-4,0.00340298278361474,16
06_rescue_metabolic,REACTOME_FATTY_ACID_METABOLISM,Reactome,PHEvPHE_MITO,1.8045780381099117,0.00287568025301457,0.01990421822184598,51
06_rescue_metabolic,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Reactome,PHEvPHE_MITO,1.849480544815434,0.00204306072250566,0.01688260263563714,27
06_rescue_metabolic,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,CTLvPHE_MITO,2.426977119568909,3.3671813123742466e-10,1.1886150032681093e-7,107
06_rescue_metabolic,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,Reactome,CTLvPHE_MITO,2.049845769612544,3.1938875561588896e-4,0.0151501115386145,20
06_rescue_metabolic,REACTOME_CRISTAE_FORMATION,Reactome,CTLvPHE_MITO,2.1950964376994073,4.215226578443224e-5,0.00495991660730152,16
06_rescue_metabolic,REACTOME_FATTY_ACID_METABOLISM,Reactome,CTLvPHE_MITO,1.8911103113688157,4.212833286099593e-4,0.01630605065039759,51
06_rescue_metabolic,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Reactome,CTLvPHE_MITO,1.904957640835512,0.00136734232809648,0.04022265348483814,27
06_rescue_metabolic,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,Interaction,1.6458612048623642,0.00155151067120584,0.10953665338713237,107
06_rescue_metabolic,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,Reactome,Interaction,1.1606883064375588,0.242914979757085,0.8700123231207241,20
06_rescue_metabolic,REACTOME_CRISTAE_FORMATION,Reactome,Interaction,1.646205935386774,0.02477937491981643,0.46447689310047463,16
06_rescue_metabolic,REACTOME_FATTY_ACID_METABOLISM,Reactome,Interaction,0.7992648944365885,0.8237885462555066,1,51
06_rescue_metabolic,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Reactome,Interaction,1.6117526148434071,0.01347725440861092,0.4137379751612416,27
06_rescue_metabolic,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,MITOvPHE_MITO,1.461073056589231,0.00822269887396642,0.18141329390688432,108
06_rescue_metabolic,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,Reactome,MITOvPHE_MITO,1.0117974715445028,0.4411134903640257,0.8747924836994443,20
06_rescue_metabolic,REACTOME_CRISTAE_FORMATION,Reactome,MITOvPHE_MITO,1.3957679348268088,0.0881057268722467,0.5183553597650514,16
06_rescue_metabolic,REACTOME_FATTY_ACID_METABOLISM,Reactome,MITOvPHE_MITO,1.4218495316138695,0.05720823798627002,0.44180225281602,51
06_rescue_metabolic,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,Reactome,MITOvPHE_MITO,1.1377970705485108,0.27901785714285715,0.7350246535181237,27
06_rescue_metabolic,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,CTLvPHE,0.7285883354549468,0.8656126482213439,1,22
06_rescue_metabolic,KEGG_FATTY_ACID_METABOLISM,KEGG,CTLvPHE,0.5599660434247641,0.9859437751004017,1,28
06_rescue_metabolic,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG,CTLvPHE,0.6747175266581785,0.9809160305343512,1,69
06_rescue_metabolic,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,CTLvMITO,1.987530831622016,5.308103311077797e-4,0.01500637295536575,22
06_rescue_metabolic,KEGG_FATTY_ACID_METABOLISM,KEGG,CTLvMITO,1.722372841313106,0.00798991246396288,0.08945726532082887,28
06_rescue_metabolic,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG,CTLvMITO,1.15499509649543,0.22924901185770752,0.5731225296442688,69
06_rescue_metabolic,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,PHEvPHE_MITO,2.096839902712548,1.8388475390961664e-4,0.00262692505585166,22
06_rescue_metabolic,KEGG_FATTY_ACID_METABOLISM,KEGG,PHEvPHE_MITO,2.3330821670123867,5.480980927575815e-6,2.7404904637879073e-4,28
06_rescue_metabolic,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG,PHEvPHE_MITO,2.115442042235711,8.565528404575136e-6,2.8551761348583787e-4,69
06_rescue_metabolic,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,CTLvPHE_MITO,1.9955494689022,4.336121393581864e-4,0.0072268689893031,22
06_rescue_metabolic,KEGG_FATTY_ACID_METABOLISM,KEGG,CTLvPHE_MITO,2.148248192952097,2.786719730269898e-5,9.289065767566326e-4,28
06_rescue_metabolic,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG,CTLvPHE_MITO,1.8776757469206264,1.5621657839730177e-4,0.00312433156794603,69
06_rescue_metabolic,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,Interaction,1.3147761097337392,0.11300639658848614,0.5985995030494692,22
06_rescue_metabolic,KEGG_FATTY_ACID_METABOLISM,KEGG,Interaction,1.2430661268468792,0.18711018711018712,0.719654565808412,28
06_rescue_metabolic,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG,Interaction,1.6340544606934782,0.00281005227623992,0.09366840920799756,69
06_rescue_metabolic,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,MITOvPHE_MITO,1.4392053302601242,0.0708502024291498,0.6294080885635212,22
06_rescue_metabolic,KEGG_FATTY_ACID_METABOLISM,KEGG,MITOvPHE_MITO,1.409301155544192,0.0568065424708807,0.6294080885635212,28
06_rescue_metabolic,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG,MITOvPHE_MITO,1.7879051925766567,5.20602209853779e-4,0.02603011049268895,69
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_ASSOCIATED,MitoCarta,CTLvPHE,-0.6924804551287096,0.8343685300207039,0.953564034309376,12
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_CYCLE,MitoCarta,CTLvPHE,-0.7953956469552856,0.7620041753653445,0.9443638122883408,16
06_rescue_metabolic,MITOCARTA_METABOLISM__LIPID_METABOLISM__FATTY_ACID_OXIDATION,MitoCarta,CTLvPHE,-1.0030117705631554,0.44842105263157894,0.8440866873065015,32
06_rescue_metabolic,MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA__TRANSLATION__MITOCHONDRIAL_RIBOSOME,MitoCarta,CTLvPHE,0.6967378736293705,0.9351351351351352,0.9830866807610994,55
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_IV__CIV_SUBUNITS,MitoCarta,CTLvPHE,1.268963965575153,0.1801980198019802,0.5824130879345604,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_ASSEMBLY_FACTORS,MitoCarta,CTLvPHE,-1.003701683615735,0.41922290388548056,0.8384458077709611,10
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_SUBUNITS,MitoCarta,CTLvPHE,-0.9407648478172488,0.5286624203821656,0.8530416951469583,30
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_V__CV_SUBUNITS,MitoCarta,CTLvPHE,-1.1724947393831466,0.2536997885835095,0.6765327695560253,15
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_ASSEMBLY_FACTORS,MitoCarta,CTLvPHE,0.9146240071926848,0.5864661654135338,0.8530416951469583,23
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_SUBUNITS,MitoCarta,CTLvPHE,-0.939190960582099,0.56,0.8530416951469583,69
06_rescue_metabolic,MITOCARTA_SMALL_MOLECULE_TRANSPORT__SLC25A_FAMILY,MitoCarta,CTLvPHE,-1.2238295986066028,0.2172043010752688,0.6318670576735093,14
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_ASSOCIATED,MitoCarta,CTLvMITO,1.0093472965987316,0.4451345755693582,0.6722689075630253,12
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_CYCLE,MitoCarta,CTLvMITO,2.0405865232294484,4.420134470392067e-4,0.00353610757631365,16
06_rescue_metabolic,MITOCARTA_METABOLISM__LIPID_METABOLISM__FATTY_ACID_OXIDATION,MitoCarta,CTLvMITO,1.454422711490126,0.06134969325153374,0.1510146295422369,32
06_rescue_metabolic,MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA__TRANSLATION__MITOCHONDRIAL_RIBOSOME,MitoCarta,CTLvMITO,1.9963047266194376,9.4297979061592e-5,0.00150876766498547,55
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_IV__CIV_SUBUNITS,MitoCarta,CTLvMITO,1.4195626800422354,0.10126582278481013,0.2160337552742616,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_ASSEMBLY_FACTORS,MitoCarta,CTLvMITO,0.6815949263338457,0.8628691983122363,0.9521315291721228,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_SUBUNITS,MitoCarta,CTLvMITO,1.2855018554037807,0.15478615071283094,0.2913621660476818,30
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_V__CV_SUBUNITS,MitoCarta,CTLvMITO,1.727659474617938,0.02009133837484925,0.0642922827995176,15
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_ASSEMBLY_FACTORS,MitoCarta,CTLvMITO,0.5404962284031402,0.9873684210526316,0.9894957983193278,24
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_SUBUNITS,MitoCarta,CTLvMITO,1.5059024674215746,0.00759707074684578,0.03038828298738313,69
06_rescue_metabolic,MITOCARTA_SMALL_MOLECULE_TRANSPORT__SLC25A_FAMILY,MitoCarta,CTLvMITO,1.822441130309592,0.00306580787304859,0.01635097532292585,14
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_ASSOCIATED,MitoCarta,PHEvPHE_MITO,1.0527800594982133,0.37551020408163266,0.563265306122449,12
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_CYCLE,MitoCarta,PHEvPHE_MITO,2.239167331941147,2.666939693472828e-5,1.7601801976920662e-4,16
06_rescue_metabolic,MITOCARTA_METABOLISM__LIPID_METABOLISM__FATTY_ACID_OXIDATION,MitoCarta,PHEvPHE_MITO,2.16604471754745,4.698337085662665e-5,2.214930340383828e-4,32
06_rescue_metabolic,MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA__TRANSLATION__MITOCHONDRIAL_RIBOSOME,MitoCarta,PHEvPHE_MITO,1.9404199281859391,1.8281735890548153e-4,7.541216054851113e-4,55
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_IV__CIV_SUBUNITS,MitoCarta,PHEvPHE_MITO,0.872188954799438,0.6260504201680672,0.7946024563671622,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_ASSEMBLY_FACTORS,MitoCarta,PHEvPHE_MITO,1.0967078059599222,0.3403361344537815,0.5348139255702281,10
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_SUBUNITS,MitoCarta,PHEvPHE_MITO,1.5052357477564384,0.05098039215686274,0.09896193771626298,30
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_V__CV_SUBUNITS,MitoCarta,PHEvPHE_MITO,2.283476243623604,2.6499375917358943e-5,1.7601801976920662e-4,15
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_ASSEMBLY_FACTORS,MitoCarta,PHEvPHE_MITO,0.9883103312003596,0.47410358565737054,0.6518924302788844,23
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_SUBUNITS,MitoCarta,PHEvPHE_MITO,2.2444087557419667,3.531528493196596e-7,3.884681342516255e-6,69
06_rescue_metabolic,MITOCARTA_SMALL_MOLECULE_TRANSPORT__SLC25A_FAMILY,MitoCarta,PHEvPHE_MITO,2.021723844478939,6.399272642227061e-4,0.00225084504958875,14
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_ASSOCIATED,MitoCarta,CTLvPHE_MITO,0.935366422311568,0.5475728155339806,0.7568869060264853,12
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_CYCLE,MitoCarta,CTLvPHE_MITO,1.8982689052319683,0.00271579913930669,0.00869055724578141,16
06_rescue_metabolic,MITOCARTA_METABOLISM__LIPID_METABOLISM__FATTY_ACID_OXIDATION,MitoCarta,CTLvPHE_MITO,2.0896090849362015,4.5132667309470025e-4,0.00211200509564967,32
06_rescue_metabolic,MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA__TRANSLATION__MITOCHONDRIAL_RIBOSOME,MitoCarta,CTLvPHE_MITO,2.13179370833049,1.4018659444492595e-5,1.4953236740792105e-4,55
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_IV__CIV_SUBUNITS,MitoCarta,CTLvPHE_MITO,1.7416044279286385,0.00778828387902115,0.01917116031759054,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_ASSEMBLY_FACTORS,MitoCarta,CTLvPHE_MITO,0.5735314987894601,0.95874263261296655,0.989669814310159,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_SUBUNITS,MitoCarta,CTLvPHE_MITO,1.3026290027737806,0.14473684210526316,0.2573099415204678,30
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_V__CV_SUBUNITS,MitoCarta,CTLvPHE_MITO,2.041258676718444,2.7408133088483534e-4,0.00175412051766294,15
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_ASSEMBLY_FACTORS,MitoCarta,CTLvPHE_MITO,0.5294102229767079,0.9961759082217974,0.9961759082217974,24
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_SUBUNITS,MitoCarta,CTLvPHE_MITO,2.050115981971988,4.768406722209648e-5,3.8147253777677184e-4,69
06_rescue_metabolic,MITOCARTA_SMALL_MOLECULE_TRANSPORT__SLC25A_FAMILY,MitoCarta,CTLvPHE_MITO,1.7669953307642188,0.00659111958771696,0.01917116031759054,14
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_ASSOCIATED,MitoCarta,Interaction,-0.9373920516724948,0.5370018975332068,0.8302370275464446,12
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_CYCLE,MitoCarta,Interaction,1.4543669721349652,0.06465517241379311,0.18808777429467088,16
06_rescue_metabolic,MITOCARTA_METABOLISM__LIPID_METABOLISM__FATTY_ACID_OXIDATION,MitoCarta,Interaction,1.424999951674909,0.05793991416309013,0.18540772532188843,32
06_rescue_metabolic,MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA__TRANSLATION__MITOCHONDRIAL_RIBOSOME,MitoCarta,Interaction,0.9473941816343106,0.5448430493273543,0.8302370275464446,55
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_IV__CIV_SUBUNITS,MitoCarta,Interaction,-0.7639132879366123,0.7882797731568998,0.9008911693221712,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_ASSEMBLY_FACTORS,MitoCarta,Interaction,0.8423010117849754,0.6618556701030928,0.8824742268041237,10
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_SUBUNITS,MitoCarta,Interaction,1.1650045675618,0.24468085106382975,0.5219858156028369,30
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_V__CV_SUBUNITS,MitoCarta,Interaction,1.6675228683924903,0.01302989239967706,0.08339131135793319,15
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_ASSEMBLY_FACTORS,MitoCarta,Interaction,-0.7533643133309291,0.8515037593984962,0.9395903551983408,23
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_SUBUNITS,MitoCarta,Interaction,1.6600075038616555,0.00521322635588708,0.055607747796128953,69
06_rescue_metabolic,MITOCARTA_SMALL_MOLECULE_TRANSPORT__SLC25A_FAMILY,MitoCarta,Interaction,1.507868585939618,0.05127033420593285,0.18229452162109455,14
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_ASSOCIATED,MitoCarta,MITOvPHE_MITO,-0.5976216670348619,0.9377289377289376,0.9377289377289376,12
06_rescue_metabolic,MITOCARTA_METABOLISM__CARBOHYDRATE_METABOLISM__TCA_CYCLE,MitoCarta,MITOvPHE_MITO,1.376311891322209,0.09213483146067417,0.3378277153558052,16
06_rescue_metabolic,MITOCARTA_METABOLISM__LIPID_METABOLISM__FATTY_ACID_OXIDATION,MitoCarta,MITOvPHE_MITO,1.7113184228336231,0.00297417788496208,0.04907393510187437,32
06_rescue_metabolic,MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA__TRANSLATION__MITOCHONDRIAL_RIBOSOME,MitoCarta,MITOvPHE_MITO,0.8799009770064409,0.708433734939759,0.935132530120482,55
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_IV__CIV_SUBUNITS,MitoCarta,MITOvPHE_MITO,1.1119024964034945,0.3082039911308204,0.667279411764706,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_ASSEMBLY_FACTORS,MitoCarta,MITOvPHE_MITO,0.6210475601191788,0.926829268292683,0.9377289377289376,11
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_I__CI_SUBUNITS,MitoCarta,MITOvPHE_MITO,0.9056255124360232,0.6111111111111112,0.9166666666666669,30
06_rescue_metabolic,MITOCARTA_OXPHOS__COMPLEX_V__CV_SUBUNITS,MitoCarta,MITOvPHE_MITO,1.4161286773752115,0.07256235827664399,0.3378277153558052,15
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_ASSEMBLY_FACTORS,MitoCarta,MITOvPHE_MITO,1.0066883852222377,0.41876430205949655,0.7363570215862236,24
06_rescue_metabolic,MITOCARTA_OXPHOS__OXPHOS_SUBUNITS,MitoCarta,MITOvPHE_MITO,1.4970598306379816,0.01565434935154038,0.1721978428669442,69
06_rescue_metabolic,MITOCARTA_SMALL_MOLECULE_TRANSPORT__SLC25A_FAMILY,MitoCarta,MITOvPHE_MITO,0.9783502621050436,0.46710526315789475,0.7707236842105263,14
